"","longitude","latitude","k3","k4","k5","k6"
"17845",80.8167,18.8,1,1,1,1
"17919",85.145519,25.611838,1,1,1,1
"17920",85.145519,25.611838,1,1,1,1
"17921",85.145519,25.611838,1,1,1,1
"18018",90.28339,26.330452,3,3,3,3
"18048",81.65966,18.391344,3,3,3,3
"18120",85.41132,23.00616,3,3,3,3
"18122",86.489362,22.565391,1,1,1,1
"18163",90.224466,25.567937,1,1,1,1
"18198",90.546861,25.97258,3,3,3,3
"18219",84.355559,23.755182,1,1,1,1
"18238",90.376999,25.224232,1,1,1,1
"18308",86.415512,23.805921,2,2,2,2
"18347",82.350995,17.870755,3,4,5,5
"18364",75.951134,13.659395,3,4,4,4
"18375",81.331329,18.773716,1,1,1,1
"18399",81.030222,21.097103,1,1,1,1
"18400",85.140453,24.519961,3,4,4,4
"18401",80.987427,19.913683,1,1,1,1
"18402",81.30418,18.850754,1,1,1,1
"18404",81.25753,19.739481,1,1,1,1
"18439",81.162048,20.093521,1,1,1,1
"18440",81.567869,19.901394,3,3,3,3
"18442",81.242411,19.723535,1,1,1,1
"18445",90.260223,25.649879,3,4,5,5
"18467",81.052495,19.680193,1,1,1,1
"18469",81.460083,20.261553,1,1,1,1
"18470",81.35,18.9,1,1,1,1
"18472",80.834286,18.813693,3,3,3,3
"18482",81.659273,18.391134,1,1,1,1
"18488",81.50867,18.154986,3,3,3,3
"18489",81.229706,20.208079,1,1,1,1
"18492",81.659273,18.391134,1,1,1,1
"18551",81.659273,18.391134,3,3,3,3
"18573",90.782949,25.983635,1,1,1,1
"18612",94.361652,25.095386,1,1,1,1
"18629",74.286754,34.486891,1,1,1,1
"18646",91.366216,25.467031,3,4,4,4
"18732",94.371343,25.097492,1,1,1,1
"18746",85.29112,22.10882,1,1,1,1
"18769",75.198311,13.37129,3,4,4,4
"18787",82.10879,18.108706,3,3,3,3
"18837",92.589132,24.585433,3,4,5,5
"18843",92.959912,26.609762,1,1,1,1
"18844",90.269415,26.398022,1,1,1,1
"18847",90.218384,25.570455,3,4,5,5
"18852",90.203908,25.513493,3,4,5,5
"18962",92.414696,23.719245,3,4,5,5
"18970",84.508502,22.496235,3,4,4,6
"19044",93.931046,24.799552,1,1,1,1
"19047",90.556866,26.479468,1,1,1,1
"19082",93.761286,24.628864,1,1,1,1
"19087",84.6,22.6,3,3,3,3
"19110",87.261257,24.316127,1,1,1,1
"19114",80.825703,18.810605,1,1,1,1
"19247",82.480691,20.531315,3,3,3,3
"19272",86.490757,25.312522,3,4,5,5
"19331",74.797313,33.945111,3,3,3,3
"19383",84.370896,24.749905,1,1,1,1
"19435",84.351975,23.176274,1,1,1,1
"19497",90.574495,25.580663,3,4,5,5
"19515",80.92423,18.559757,3,4,4,4
"19523",90.326944,25.549444,3,3,3,3
"19557",83.280197,19.021275,3,4,4,6
"19558",83.280197,19.021275,2,2,2,2
"19559",83.280034,19.021376,3,3,3,3
"19618",84.354313,23.755786,1,1,1,1
"19619",84.355734,23.756444,3,3,3,3
"19649",94.058647,24.800712,3,4,5,5
"19689",75.708056,33.659444,3,3,3,3
"19691",84.355734,23.756444,1,1,1,1
"19694",90.227984,25.55757,1,1,1,1
"19695",90.227984,25.55757,1,1,1,1
"19726",81.833743,18.355422,3,4,5,5
"19727",81.531387,17.940918,3,3,3,3
"19747",90.376999,25.224232,3,4,5,5
"19749",82.988122,19.712603,2,2,2,2
"19783",81.895253,18.363526,3,4,5,5
"19784",81.953482,18.352486,3,3,3,3
"19808",90.266561,26.36284,1,1,1,1
"19813",84.185712,24.128611,1,1,1,1
"19814",84.525168,24.409759,1,1,1,1
"19874",84.355734,23.756444,3,3,3,3
"19909",94.910721,27.477675,1,1,1,1
"19971",84.502431,22.610968,1,1,1,1
"19973",84.185712,24.128611,3,3,3,3
"20008",85.456342,23.46391,1,1,1,1
"20033",83.439735,19.188299,2,2,2,2
"20097",86.7,24.4833,3,4,5,5
"20103",90.644049,26.63755,3,4,5,5
"20110",83.184964,19.041302,2,2,2,2
"20143",84.501531,22.607206,3,4,4,6
"20221",81.953482,18.352486,1,1,1,1
"20240",88.719221,26.522961,1,1,1,1
"20264",84.874189,24.885126,3,4,4,4
"20280",88.384976,25.291501,3,4,4,4
"20286",93.012702,26.257281,3,3,3,3
"20319",81.890599,18.356295,1,1,1,1
"20325",81.700938,18.135534,3,4,5,5
"20483",82.222665,18.7017,1,1,1,1
"20484",86.207106,24.871535,2,2,2,2
"20526",81.750951,18.07404,3,4,4,6
"20637",94.088195,24.81529,1,1,1,1
"20753",83.115376,18.8689,3,4,4,6
"20800",90.248945,25.56482,3,3,3,3
"20812",74.463449,34.284562,3,3,3,3
"20829",82.7083,18.8083,3,4,4,6
"20911",90.202877,25.516883,1,1,1,1
"20926",93.807461,24.8817,3,4,5,5
"20991",83.168179,18.879007,3,4,4,6
"21064",84.999464,24.795634,2,2,2,2
"21123",80.894976,17.850509,3,4,4,6
"21196",90.133119,26.54028,3,4,4,4
"21203",92.546724,24.24719,3,4,5,5
"21216",93.880803,24.966575,3,4,5,5
"21244",90.652998,25.213493,3,4,4,4
"21246",93.883316,26.981987,3,3,3,3
"21253",74.797368,34.083658,3,3,3,3
"21259",92.095943,26.746018,3,3,3,3
"21285",92.5,26.7,3,3,3,3
"21303",80.46213,21.204131,3,3,3,3
"21312",81.658604,18.394927,3,3,3,3
"21351",86.338915,24.764974,3,4,5,5
"21359",86.091399,24.28202,1,1,1,1
"21457",92.477843,26.701586,1,1,1,1
"21464",94.020793,25.2661,3,4,5,5
"21509",82.642942,18.740279,3,4,5,5
"21527",85.909885,24.190713,3,4,5,5
"21543",93.719394,24.429735,1,1,1,1
"21556",81.444141,17.880463,3,4,5,5
"21557",81.444141,17.880463,3,4,5,5
"21587",93.916624,24.004771,1,1,1,1
"21588",93.942375,24.799806,1,1,1,1
"21589",93.94226,24.790575,1,1,1,1
"21590",93.945723,24.828816,1,1,1,1
"21591",93.95,24.82,1,1,1,1
"21595",84.516234,23.165614,2,2,2,2
"21596",80.937903,18.844969,3,3,3,3
"21622",86.30685,24.181836,1,1,1,1
"21661",79.825136,19.823734,3,4,5,5
"21668",92.42647,26.832304,3,3,3,3
"21701",80.719896,19.233219,3,3,3,3
"21702",82.196443,17.863274,1,1,1,1
"21703",82.226252,17.864814,1,1,1,1
"21704",82.226252,17.864814,1,1,1,1
"21723",79.820083,11.93857,1,1,1,1
"21739",92.8,26.63,3,3,3,3
"21757",90.376661,25.225131,3,4,5,5
"21899",80.886203,17.850819,2,2,2,2
"21926",81.064575,20.196479,1,1,1,1
"21935",81.879281,18.34416,3,4,4,6
"21936",86.285942,24.194018,3,4,4,4
"21995",90.224466,25.567937,3,4,5,5
"22006",90.425278,25.529198,3,4,5,5
"22011",85.542244,23.602689,3,3,3,3
"22146",84.546612,22.949107,3,4,4,4
"22147",84.503875,23.156775,3,4,4,4
"22164",86.045572,23.851999,1,1,1,1
"22175",85.427192,26.225679,2,2,2,2
"22185",94.477952,24.78576,1,1,1,1
"22222",90.305265,26.035216,3,3,3,3
"22238",81.103753,17.941971,1,1,1,1
"22290",84.11557,23.850399,1,1,1,1
"22302",90.566519,25.215735,3,4,4,4
"22321",90.603891,25.507897,1,1,1,1
"22353",78.169202,9.950992,1,1,1,1
"22432",90.224466,25.567937,3,4,5,5
"22543",79.609217,21.201097,2,2,2,2
"22647",85.441654,23.855894,3,4,5,5
"22693",93.947761,24.823529,1,1,1,1
"22735",80.448937,19.830445,3,4,5,5
"22863",84.656242,24.626284,3,3,3,3
"22956",91.730175,26.487264,1,1,1,1
"23150",85.35,23.9833,3,4,4,6
"23202",81.440785,18.727104,1,1,1,1
"23288",79.474748,19.63943,3,4,4,6
"23295",84.499465,22.610439,3,3,3,3
"23341",80.344397,19.586765,1,1,1,1
"23380",74.89955,33.871517,3,3,3,3
"23622",74.349206,34.252791,1,1,1,1
"23623",75.043033,33.851843,3,4,4,4
"23653",85.42,24.3,3,3,3,3
"23692",93.464666,24.737702,3,3,3,3
"23733",78.146361,9.928878,1,1,1,1
"23784",81.657827,18.39186,1,1,1,1
"23785",94.222084,24.446043,1,1,1,1
"23809",81.310141,17.769831,3,3,3,3
"23882",84.128879,24.606633,3,4,5,5
"24098",85.36472,26.120888,1,1,1,1
"24099",85.739491,25.563769,3,4,4,4
"24252",86.207035,23.964132,1,1,1,1
"24253",85.325553,22.864679,3,4,4,4
"24278",85.278974,23.075626,3,3,3,3
"24281",81.732214,18.635071,2,2,2,2
"24449",85.28099,22.97266,1,1,1,1
"24480",92.290273,26.792888,3,3,3,3
"24504",83.449942,24.139169,3,3,3,3
"24541",84.620829,26.798926,1,1,1,1
"24542",84.394695,24.443128,1,1,1,1
"24543",85.428436,26.34851,1,1,1,1
"24582",75.272766,32.456025,3,3,3,3
"24583",75.514649,32.403056,3,3,3,3
"24596",81.87389,18.341072,1,1,1,1
"24597",81.257265,18.633679,3,4,4,4
"24601",86.232693,24.889276,3,4,4,6
"24643",74.929646,33.946834,3,3,3,3
"24655",93.697562,24.340836,3,3,3,3
"24755",90.439742,25.320978,3,4,5,5
"24783",90.617555,25.495031,1,1,1,1
"24785",86.997994,22.439546,3,3,3,3
"24787",90.376971,25.224205,3,4,5,5
"24836",85.517365,22.179249,1,1,1,1
"24837",82.092247,18.208503,3,4,5,5
"24838",90.526723,25.565254,3,4,4,4
"24842",81.589706,21.913018,1,1,1,1
"24853",89.907222,26.360833,3,4,4,4
"24856",84.73,23.68,3,4,4,6
"25040",82.092699,18.236935,1,1,1,1
"25086",81.242073,18.251161,3,3,3,3
"25091",83.476095,21.57793,2,2,2,2
"25130",75.151476,33.731066,3,3,3,3
"25142",82.055566,23.337665,3,3,3,3
"25144",84.377857,23.996528,1,1,1,1
"25146",84.377857,23.996528,1,1,1,1
"25182",81.243315,18.249801,3,3,3,3
"25183",81.039581,18.736424,1,1,1,1
"25203",84.229462,24.614972,1,1,1,1
"25204",86.300157,24.737557,1,1,1,1
"25205",86.300157,24.737557,1,1,1,1
"25206",85.007135,24.502494,1,1,1,1
"25207",94.213225,24.941559,3,4,4,4
"25222",80.804687,16.542546,2,2,2,2
"25246",86.536618,25.192321,1,1,1,1
"25249",86.262119,25.180151,1,1,1,1
"25252",81.214681,19.493661,1,1,1,1
"25254",81.554154,18.505819,3,4,4,4
"25255",81.121549,18.704361,3,4,4,4
"25256",81.259966,18.632839,3,4,4,4
"25257",81.555435,18.505515,3,4,4,4
"25258",81.215251,19.736855,3,4,4,4
"25259",81.545622,19.377949,3,4,4,4
"25260",81.510226,19.540907,3,4,4,4
"25261",82.22333,18.543809,3,4,4,4
"25262",81.426211,19.601869,3,4,4,4
"25263",81.426211,19.601869,3,4,4,4
"25264",81.426211,19.601869,3,4,4,4
"25265",84.13095,23.708176,1,1,1,1
"25266",84.13095,23.708176,1,1,1,1
"25267",84.13095,23.708176,1,1,1,1
"25268",84.13095,23.708176,1,1,1,1
"25269",84.130057,23.707844,3,4,4,4
"25270",84.130057,23.707844,3,4,4,4
"25271",84.130057,23.707844,3,4,4,4
"25273",84.855037,24.203574,1,1,1,1
"25274",84.855037,24.203574,1,1,1,1
"25276",80.896448,17.668017,2,2,2,2
"25314",73.307528,19.440156,3,3,3,3
"25315",81.809876,18.727272,1,1,1,1
"25316",80.771424,18.580645,1,1,1,1
"25350",80.816788,18.755249,1,1,1,1
"25351",81.882246,18.932863,1,1,1,1
"25354",93.987893,24.820673,1,1,1,1
"25355",93.834572,24.716345,1,1,1,1
"25356",85.697042,23.896508,1,1,1,1
"25413",74.998715,34.018365,3,3,3,3
"25414",93.954691,24.789677,1,1,1,1
"25416",85.504655,24.875427,3,4,4,4
"25417",86.093492,25.171909,1,1,1,1
"25474",81.941567,18.040568,1,1,1,1
"25531",93.828897,24.764287,3,4,4,4
"25602",86.684999,24.452723,1,1,1,1
"25603",86.220449,24.179338,1,1,1,1
"25646",86.104956,23.727918,1,1,1,1
"25647",86.104956,23.727918,3,3,3,3
"25648",86.104956,23.727918,1,1,1,1
"25649",86.15896,23.603007,1,1,1,1
"25650",85.519466,22.355911,1,1,1,1
"25652",86.269758,24.200612,1,1,1,1
"25655",86.06928,23.789137,1,1,1,1
"25698",85.824463,23.806834,1,1,1,1
"25699",86.394709,22.613471,1,1,1,1
"25708",87.590542,23.729505,1,1,1,1
"25711",74.466014,34.286831,3,4,5,5
"25770",86.139082,24.751261,1,1,1,1
"25776",79.994755,20.184895,3,3,3,3
"25782",85.776007,22.407296,3,4,4,4
"25812",75.113806,33.934314,3,4,4,4
"25813",75.113806,33.934309,3,4,4,4
"25814",74.927946,33.879987,3,4,4,4
"25821",80.153354,19.101272,3,4,5,5
"25865",80.151222,17.247051,3,3,3,3
"25883",80.631423,20.377853,3,4,5,5
"25947",87.467394,24.238543,1,1,1,1
"25952",84.782531,23.833807,2,2,2,2
"25953",84.187981,24.119145,3,3,3,3
"25959",90.486972,25.430621,3,4,4,4
"26019",93.931647,26.677541,3,4,5,5
"26020",80.994267,18.701834,3,3,3,3
"26052",74.817401,34.093079,1,1,1,1
"26053",74.589914,34.091914,1,1,1,1
"26056",85.785725,20.263115,3,4,5,5
"26066",80.564136,20.43561,3,3,3,3
"26075",82.105628,18.659937,3,4,5,5
"26076",81.966971,18.610349,3,4,5,5
"26078",85.513267,22.684233,3,3,3,3
"26096",85.965391,25.180788,1,1,1,1
"26125",84.87704,24.20451,2,2,2,2
"26213",90.614388,25.508723,3,4,4,4
"26229",80.151445,17.247253,1,1,1,1
"26230",80.27631,13.08429,1,1,1,1
"26231",80.27631,13.08429,1,1,1,1
"26236",91.041857,26.619112,3,3,3,3
"26283",90.419408,25.32384,3,3,3,3
"26287",91.127389,26.258028,3,3,3,3
"26288",90.989237,26.654859,3,3,3,3
"26335",93.97,26.52,3,4,5,5
"26382",91.001802,26.32347,3,3,3,3
"26440",81.345399,18.637733,3,4,4,6
"26441",81.246483,19.116238,3,4,4,6
"26522",85.354835,25.67921,1,1,1,1
"26523",74.470161,34.298738,3,3,3,3
"26546",85.243784,24.802175,2,2,2,2
"26579",74.549258,34.181429,1,1,1,1
"26582",74.533236,34.189123,1,1,1,1
"26587",86.474391,22.587339,3,4,4,4
"26633",75.108563,33.729618,3,4,4,4
"26643",81.215531,20.322527,1,1,1,1
"26718",82.963632,18.564658,2,2,2,2
"26719",84.353119,23.757292,1,1,1,1
"26801",80.147584,19.960998,1,1,1,1
"27001",81.882528,18.343586,1,1,1,1
"27003",93.36823,24.596055,3,3,3,3
"27005",81.969164,19.10747,3,4,4,4
"27036",90.18345,26.364676,1,1,1,1
"27112",74.497239,34.270603,3,4,5,5
"27154",82.476928,18.547195,1,1,1,1
"27274",90.440804,25.318662,1,1,1,1
"27284",84.67997,23.429959,2,2,2,2
"27340",93.501351,24.98975,3,3,3,3
"27410",81.352973,18.898482,1,1,1,1
"27530",85.187771,23.021522,3,3,3,3
"27563",80.007962,19.414199,3,4,4,6
"27732",80.813178,18.797297,3,4,4,6
"27736",83.584336,19.280713,2,2,2,2
"27737",83.717257,19.042651,2,2,2,2
"27805",79.994796,20.184871,3,4,4,4
"27819",81.242411,19.723559,3,3,3,3
"27880",80.454063,20.327651,3,3,3,3
"27900",94.027276,25.273753,3,4,5,5
"27928",80.745099,18.846484,3,4,4,6
"27962",89.890889,25.563479,3,4,5,5
"28010",85.28,23.07,3,3,3,3
"28016",83.416369,19.169589,3,4,4,4
"28044",93.915948,24.784277,1,1,1,1
"28057",90.480937,25.341993,3,3,3,3
"28111",93.591514,26.183789,3,4,4,4
"28154",80.816112,18.797157,1,1,1,1
"28187",74.835132,33.729408,3,3,3,3
"28197",81.501272,20.264044,2,2,2,2
"28202",85.753847,24.016958,3,3,3,3
"28203",93.95,24.82,1,1,1,1
"28268",92.356548,24.867407,3,4,5,5
"28442",85.825586,21.111097,1,1,1,1
"28465",74.207707,33.4124,1,1,1,1
"28588",92.649028,23.92423,3,4,5,5
"28690",90.035661,25.585414,3,4,5,5
"28699",85.460917,22.570861,3,3,3,3
"28701",83.825043,23.736574,3,4,4,4
"28736",93.132892,25.339225,3,4,5,5
"28764",90.27022,26.432413,1,1,1,1
"28809",82.83,18.73,2,2,2,2
"28930",82.720464,18.809919,3,4,5,5
"29042",84.916667,26.65,1,1,1,1
"29043",85.19329,25.012165,1,1,1,1
"29058",90.194085,25.807803,3,4,5,5
"29089",85.742329,24.890382,3,4,4,4
"29102",79.994796,20.184871,3,3,3,3
"29171",84.5,23.75,3,3,3,3
"29258",90.230856,25.208212,3,4,5,5
"29310",92.717639,23.727107,1,1,1,1
"29331",90.561061,25.328751,3,3,3,3
"29354",90.575337,26.686673,1,1,1,1
"29458",83.941312,25.214671,3,3,3,3
"29581",81.581726,17.984938,3,4,5,5
"29586",90.575437,26.686599,1,1,1,1
"29599",81.659233,18.391172,3,3,3,3
"29736",93.258363,24.299358,3,4,4,4
"29761",87.764246,24.721813,3,3,3,3
"29764",74.282486,34.404166,3,3,3,3
"29810",73.85804,18.515879,1,1,1,1
"29953",94.361036,25.094431,3,4,4,4
"30204",75.091775,33.725507,3,3,3,3
"30283",84.667527,19.841929,1,1,1,1
"30322",85.522548,22.745079,3,3,3,3
"30439",90.726275,25.412671,1,1,1,1
"30516",84.369967,24.749849,1,1,1,1
"30517",84.337067,26.366837,2,2,2,2
"30560",90.626339,26.183328,1,1,1,1
"30623",86.128547,25.562913,1,1,1,1
"30673",83.916612,20.200051,3,4,5,5
"30675",81.429313,17.836152,3,4,5,5
"30678",90.260372,25.649798,1,1,1,1
"30680",75.106247,33.791836,3,3,3,3
"30709",83.917307,20.200202,3,4,5,5
"30729",82.355742,17.866309,1,1,1,1
"30730",83.234317,18.937891,3,4,4,6
"30733",74.461454,34.285858,1,1,1,1
"30762",93.783333,25.8,3,4,5,5
"30791",85.822303,20.30052,3,4,5,5
"30850",81.133357,17.938513,3,3,3,3
"30894",81.436294,17.857508,1,1,1,1
"30899",93.017571,25.3478,3,4,5,5
"30933",84.228885,24.615313,1,1,1,1
"30936",90.776556,25.901638,3,4,5,5
"31007",84.421206,23.273037,3,4,5,5
"31046",92.717026,23.72677,1,1,1,1
"31132",92.85771,26.673885,3,4,4,6
"31133",92.858413,26.673492,3,4,4,6
"31182",85.823801,23.800816,3,3,3,3
"31239",90.031987,25.541221,3,4,5,5
"31240",92.85771,26.673885,3,4,4,6
"31241",92.85771,26.673885,3,4,4,6
"31281",79.474944,19.639548,3,3,3,3
"31318",84.369767,24.750091,3,3,3,3
"31444",80.812864,18.79771,3,3,3,3
"31452",92.85771,26.673885,3,4,4,6
"31489",91.909924,23.846698,3,4,5,5
"31534",93.931747,26.147483,3,3,3,3
"31535",93.969764,26.519958,3,3,3,3
"31536",93.969764,26.519958,3,3,3,3
"31537",93.969764,26.519958,3,3,3,3
"31538",93.969764,26.519958,3,3,3,3
"31539",93.969764,26.519958,3,3,3,3
"31561",74.926926,33.990724,3,3,3,3
"31576",84.354205,23.755579,1,1,1,1
"31601",81.489606,20.270123,3,3,3,3
"31616",81.882528,18.343586,1,1,1,1
"31669",81.656564,18.395223,1,1,1,1
"31703",74.947168,33.878226,3,3,3,3
"31704",83.257264,18.933296,3,3,3,3
"31725",92.610254,24.553737,3,4,5,5
"31726",92.607715,24.560589,3,4,5,5
"31752",85.936127,22.908351,3,4,4,6
"31798",80.693025,18.582127,3,4,4,4
"31837",81.732222,18.635556,1,1,1,1
"31856",81.659273,18.391134,3,4,4,6
"31881",92.937574,26.200604,3,4,5,5
"31895",84.551048,23.2672,3,4,4,6
"31925",82.383191,18.083659,3,4,5,5
"31954",90.303975,26.775377,1,1,1,1
"31963",81.659313,18.391096,3,3,3,3
"32010",80.320046,18.889334,3,3,3,3
"32052",82.476606,18.549232,3,4,4,4
"32149",85.2819,23.067608,3,4,5,5
"32199",94.151376,24.182749,1,1,1,1
"32225",81.430939,17.836991,3,4,5,5
"32248",80.812811,18.797727,1,1,1,1
"32309",83.759197,25.32123,3,3,3,3
"32318",84.337328,23.701814,3,3,3,3
"32417",81.654191,19.437492,1,1,1,1
"32425",84.559235,23.668386,3,3,3,3
"32445",82.35831,18.304155,3,4,5,5
"32495",90.527728,25.565976,3,4,4,6
"32551",91.637215,23.516671,3,4,5,5
"32563",84.354205,23.755579,3,3,3,3
"32602",84.466641,23.710133,1,1,1,1
"32653",93.920947,24.68211,3,3,3,3
"32654",94.282709,24.934442,3,3,3,3
"32772",81.489781,20.269877,1,1,1,1
"32834",92.203317,26.555211,1,1,1,1
"32848",85.571537,22.283989,1,1,1,1
"32887",85.28324,23.239606,2,2,2,2
"32919",80.308505,20.271381,1,1,1,1
"32982",85.56121,23.652368,2,2,2,2
"33007",94.359775,25.095998,1,1,1,1
"33027",80.881873,18.794349,3,3,3,3
"33084",86.724307,24.973625,1,1,1,1
"33085",86.695582,25.067626,2,2,2,2
"33112",91.4,26.300278,1,1,1,1
"33123",86.724307,24.973625,1,1,1,1
"33124",86.91805,24.881833,1,1,1,1
"33125",86.91805,24.881833,1,1,1,1
"33323",85.325553,22.864679,3,3,3,3
"33410",74.797456,34.083295,3,3,3,3
"33418",83.048229,18.500447,3,4,4,4
"33459",80.942751,18.488393,3,3,3,3
"33810",81.954187,18.166765,3,4,4,4
"33839",75.370366,11.874478,1,1,1,1
"34011",92.681141,26.818575,1,1,1,1
"34019",87.302856,24.4157,2,2,2,2
"34030",87.302856,24.4157,2,2,2,2
"34056",92.29996,23.719517,3,4,5,5
"34162",82.054487,17.380766,3,4,5,5
"34427",81.65924,18.391062,3,4,5,5
"34543",86.149144,23.670093,1,1,1,1
"34544",85.651084,23.574668,1,1,1,1
"34596",84.981394,19.890014,3,4,5,5
"34597",81.67,19.60001,1,1,1,1
"34622",91.819644,23.606882,3,3,3,3
"34630",93.429875,25.846525,3,3,3,3
"34668",92.967172,26.800133,1,1,1,1
"34717",87.422726,24.357421,3,3,3,3
"34726",93.906269,24.663717,3,3,3,3
"34835",90.644159,25.915814,3,4,5,5
"34901",81.744415,18.114916,3,4,5,5
"34952",74.835873,33.716894,1,1,1,1
"35074",84.702817,23.1477,3,4,4,4
"35079",93.929199,24.879423,1,1,1,1
"35187",80.882291,18.750202,1,1,1,1
"35190",90.326602,25.548505,3,3,3,3
"35192",81.383933,18.84563,2,2,2,2
"35226",83.812917,19.41861,3,4,4,4
"35405",93.557538,24.006951,1,1,1,1
"35472",94.138355,24.190044,1,1,1,1
"35518",92.906361,24.812326,3,3,3,3
"35522",84.525476,23.19096,3,3,3,3
"35525",83.721242,19.358012,3,4,4,4
"35640",75.043033,33.851843,3,4,4,4
"35646",86.556346,22.507376,3,4,4,4
"35672",91.734445,23.788136,3,4,4,4
"35716",80.810861,18.800732,1,1,1,1
"35719",85.641753,22.588555,3,4,4,4
"35729",82.565442,18.853226,1,1,1,1
"35751",90.660264,25.358245,1,1,1,1
"35752",90.249263,25.594271,1,1,1,1
"35759",82.415683,20.753491,2,2,2,2
"35760",82.437228,20.754694,1,1,1,1
"35787",95.730806,27.491516,3,3,3,3
"35790",85.316654,23.604962,2,2,2,2
"35793",95.346826,27.492347,1,1,1,1
"35821",81.955213,19.104306,3,3,3,3
"35822",81.588419,18.404645,3,3,3,3
"35823",80.810861,18.800732,1,1,1,1
"35827",87.467827,24.238893,3,3,3,3
"35856",90.25027,25.594539,3,4,5,5
"35863",92.267248,23.750924,3,3,3,3
"35896",95.110638,27.182106,1,1,1,1
"35938",81.318408,18.245426,1,1,1,1
"36017",85.05354,23.683161,3,3,3,3
"36025",74.799533,32.519224,1,1,1,1
"36063",94.151157,27.197586,3,4,4,4
"36064",95.877672,27.514186,1,1,1,1
"36065",80.810861,18.800732,3,3,3,3
"36164",74.835798,33.718616,3,4,4,4
"36165",81.383933,18.84563,3,4,4,4
"36167",90.474076,25.792697,3,3,3,3
"36222",81.588419,18.404645,3,3,3,3
"36258",90.951185,26.613814,3,4,5,5
"36324",90.525782,25.567169,3,4,4,4
"36357",90.563609,25.330097,1,1,1,1
"36360",75.116181,33.92554,1,1,1,1
"36364",74.107846,34.100845,3,3,3,3
"36366",74.799555,34.138571,3,3,3,3
"36371",82.715443,17.408542,1,1,1,1
"36400",84.999365,24.795432,3,4,5,5
"36466",81.028554,18.7554,3,3,3,3
"36504",85.981335,24.412127,3,3,3,3
"36624",80.944672,18.532139,1,1,1,1
"36631",84.679387,23.430563,3,4,4,4
"36693",93.949957,24.820278,1,1,1,1
"36732",84.496982,23.74489,3,4,4,4
"36796",87.571586,24.519514,3,3,3,3
"36868",74.389854,34.364525,3,4,4,4
"36919",93.530822,23.977274,1,1,1,1
"36946",90.218604,26.568191,1,1,1,1
"36965",90.556607,26.478903,3,4,5,5
"36966",76.541261,11.063347,2,2,2,2
"36969",75.937593,11.733953,2,2,2,2
"36997",94.229491,26.50296,3,3,3,3
"36998",92.857711,26.673885,3,3,3,3
"36999",90.702219,26.38669,3,3,3,3
"37000",92.937574,26.200604,3,3,3,3
"37001",92.85771,26.673885,3,3,3,3
"37016",93.906269,24.663717,1,1,1,1
"37037",92.255756,26.846675,3,3,3,3
"37040",93.949983,24.819979,1,1,1,1
"37053",85.162195,24.297477,3,3,3,3
"37091",90.701032,26.494385,1,1,1,1
"37156",77.594498,12.97179,1,1,1,1
"37272",80.866837,18.01717,1,1,1,1
"37301",94.151376,24.182749,1,1,1,1
"37363",80.77664,18.832981,3,3,3,3
"37370",84.182967,24.125443,3,3,3,3
"37415",75.334212,12.166372,2,2,2,2
"37442",81.241831,18.255729,1,1,1,1
"37489",81.582525,17.985198,3,4,5,5
"37566",79.468227,18.00113,2,2,2,2
"37567",80.627589,20.040117,3,4,4,4
"37831",93.933658,24.696348,1,1,1,1
"37837",91.743196,26.171689,3,3,3,3
"37876",85.826501,23.806137,1,1,1,1
"37975",81.402091,19.629022,3,4,5,5
"37976",81.253252,19.471365,3,4,5,5
"38045",94.141842,24.508473,1,1,1,1
"38057",79.739988,15.9129,2,2,2,2
"38058",79.739988,15.9129,2,2,2,2
"38135",93.77,24.5,1,1,1,1
"38183",94.362893,25.093939,1,1,1,1
"38186",84.056387,24.025907,1,1,1,1
"38266",80.719147,19.984386,1,1,1,1
"38267",81.681461,18.355194,3,4,4,6
"38299",75.648478,11.765349,3,4,4,4
"38300",75.636811,11.759187,3,4,4,6
"38305",93.929436,24.810892,1,1,1,1
"38309",80.812864,18.79771,1,1,1,1
"38329",83.40786,19.662248,2,2,2,2
"38349",93.697826,24.342341,1,1,1,1
"38356",80.310065,20.270312,2,2,2,2
"38400",85.282615,23.041754,3,4,5,5
"38428",83.490318,19.626874,1,1,1,1
"38429",83.489168,19.626721,1,1,1,1
"38430",93.928551,24.805302,1,1,1,1
"38498",83.489168,19.626721,1,1,1,1
"38504",76.079801,11.699468,3,4,4,4
"38546",81.262134,18.649594,3,4,4,4
"38547",81.241045,18.25243,3,3,3,3
"38548",81.305888,18.260054,3,3,3,3
"38550",81.348675,18.883191,3,4,4,4
"38566",95.609385,27.406591,1,1,1,1
"38681",80.957336,19.894924,3,4,4,4
"38708",93.933658,24.696348,1,1,1,1
"38709",76.266928,9.930648,2,2,2,2
"38763",85.542532,24.886739,2,2,2,2
"38822",86.144013,25.124882,1,1,1,1
"38845",81.35,18.9,3,4,4,4
"38886",92.563805,24.681102,1,1,1,1
"38908",74.514799,15.64131,3,4,5,5
"38912",81.49,20.27,3,3,3,3
"38927",92.490571,23.929444,3,4,5,5
"38948",81.242411,19.723535,1,1,1,1
"38949",80.769124,18.642962,1,1,1,1
"38990",85.682653,20.034939,3,3,3,3
"39010",90.71891,25.596758,3,3,3,3
"39101",81.031553,21.097832,1,1,1,1
"39121",95.918946,27.24538,1,1,1,1
"39134",80.311806,20.272043,3,3,3,3
"39185",81.866144,21.278657,1,1,1,1
